ae_train_loss,ucc_train_loss,total_train_loss
1.247118592262268,1.3877336978912354,1.3174262046813965
1.0552922487258911,1.387323021888733,1.221307635307312
1.0637725591659546,1.3879585266113281,1.2258656024932861
1.029999852180481,1.3877074718475342,1.2088537216186523
0.9784766435623169,1.3870913982391357,1.182784080505371
0.9481822848320007,1.387009620666504,1.1675959825515747
0.9395538568496704,1.3861463069915771,1.1628501415252686
0.9301506280899048,1.38714599609375,1.1586482524871826
0.9044438600540161,1.3869750499725342,1.14570951461792
0.8784195184707642,1.3857349157333374,1.1320772171020508
0.8710916638374329,1.3858903646469116,1.128490924835205
0.8512829542160034,1.3874733448028564,1.1193780899047852
0.8286186456680298,1.3877512216567993,1.1081849336624146
0.816057562828064,1.385801076889038,1.1009293794631958
0.8051851987838745,1.3860385417938232,1.095611810684204
0.784106433391571,1.3872474431991577,1.085676908493042
0.7782524824142456,1.3870710134506226,1.082661747932434
0.7647692561149597,1.3867950439453125,1.0757821798324585
0.752568781375885,1.386431097984314,1.0694999694824219
0.7345762848854065,1.3871872425079346,1.0608817338943481
0.7209400534629822,1.3861608505249023,1.0535504817962646
0.7383255958557129,1.386664628982544,1.0624951124191284
0.7143821120262146,1.3872387409210205,1.05081045627594
0.7293117642402649,1.3863704204559326,1.0578410625457764
0.7154710292816162,1.386190414428711,1.0508307218551636
0.7201111912727356,1.3872382640838623,1.0536746978759766
0.7255129814147949,1.3863312005996704,1.055922031402588
0.7194074392318726,1.387143611907959,1.0532755851745605
0.7081982493400574,1.387110710144043,1.0476545095443726
0.707057774066925,1.3860982656478882,1.046578049659729
0.708261251449585,1.3862184286117554,1.0472397804260254
0.7071805000305176,1.386315107345581,1.0467478036880493
0.7163074612617493,1.3877876996994019,1.052047610282898
0.7105069160461426,1.3860442638397217,1.0482755899429321
0.715532124042511,1.3862172365188599,1.0508747100830078
0.7093027830123901,1.3875744342803955,1.048438549041748
0.701389729976654,1.387234091758728,1.0443118810653687
0.7111769914627075,1.3856271505355835,1.0484020709991455
0.713324248790741,1.386651635169983,1.0499879121780396
0.7101550102233887,1.3870975971221924,1.0486263036727905
0.7015848755836487,1.38651442527771,1.044049620628357
0.711460292339325,1.3864283561706543,1.048944354057312
0.6976200938224792,1.3864766359329224,1.0420483350753784
0.7175568342208862,1.3861854076385498,1.0518710613250732
0.7077808380126953,1.3862441778182983,1.0470125675201416
0.7096346616744995,1.3866926431655884,1.048163652420044
0.7070634961128235,1.3861925601959229,1.0466279983520508
0.7101701498031616,1.3864940404891968,1.0483320951461792
0.7071883082389832,1.3866020441055298,1.046895146369934
0.7063679099082947,1.3861631155014038,1.0462654829025269
0.7076467871665955,1.3864113092422485,1.0470290184020996
0.7028144598007202,1.3867470026016235,1.0447807312011719
0.7084476947784424,1.3866722583770752,1.0475599765777588
0.704688549041748,1.3866050243377686,1.0456467866897583
0.7109463214874268,1.386307954788208,1.0486271381378174
0.6969836354255676,1.3859106302261353,1.0414471626281738
0.7201752066612244,1.3862760066986084,1.0532256364822388
0.6958237886428833,1.386220932006836,1.0410223007202148
0.7135007381439209,1.386157751083374,1.0498292446136475
0.6928638219833374,1.3865360021591187,1.039699912071228
0.7066712379455566,1.386222243309021,1.0464468002319336
0.7096277475357056,1.3864061832427979,1.0480170249938965
0.7076624035835266,1.38663649559021,1.047149419784546
0.7026044726371765,1.3856382369995117,1.0441213846206665
0.6982386112213135,1.3858551979064941,1.0420469045639038
0.6979360580444336,1.386474847793579,1.0422054529190063
0.6982031464576721,1.385582685470581,1.0418928861618042
0.6972178220748901,1.386683464050293,1.0419507026672363
0.6986960172653198,1.3869919776916504,1.0428440570831299
0.704373836517334,1.3861583471298218,1.0452661514282227
0.7094336748123169,1.3864936828613281,1.0479636192321777
0.7018889784812927,1.387371301651001,1.0446301698684692
0.6928868889808655,1.3861608505249023,1.0395238399505615
0.7060819864273071,1.3858016729354858,1.0459418296813965
0.6943002343177795,1.3866380453109741,1.0404691696166992
0.7110599875450134,1.3863396644592285,1.0486998558044434
0.7021524906158447,1.3869340419769287,1.0445432662963867
0.7041471600532532,1.3866599798202515,1.0454035997390747
0.7029076814651489,1.3877910375595093,1.045349359512329
0.7008076906204224,1.3858884572982788,1.0433480739593506
0.7033627033233643,1.3865571022033691,1.0449599027633667
0.7121627926826477,1.3858191967010498,1.0489909648895264
0.6931153535842896,1.3865197896957397,1.0398175716400146
0.7104758620262146,1.3868074417114258,1.0486416816711426
0.7067398428916931,1.386710286140442,1.0467250347137451
0.7011178135871887,1.3862245082855225,1.0436711311340332
0.7021803259849548,1.385491967201233,1.0438361167907715
0.7058674693107605,1.387690544128418,1.0467790365219116
0.6961944103240967,1.3860887289047241,1.0411415100097656
0.6983839273452759,1.3865573406219482,1.0424706935882568
0.6885932683944702,1.3858182430267334,1.037205696105957
0.7012956142425537,1.3866534233093262,1.04397451877594
0.6990194916725159,1.3857370615005493,1.042378306388855
0.7074572443962097,1.3855599164962769,1.046508550643921
0.7075514197349548,1.3870097398757935,1.0472805500030518
0.696980893611908,1.3877112865447998,1.0423461198806763
0.6977789402008057,1.386429786682129,1.0421043634414673
0.7098812460899353,1.3864097595214844,1.0481455326080322
0.6906570196151733,1.3864214420318604,1.038539171218872
0.7100225687026978,1.3863928318023682,1.0482077598571777
0.7096914052963257,1.3872143030166626,1.0484528541564941
0.7003162503242493,1.385695219039917,1.0430057048797607
0.7139112949371338,1.3864468336105347,1.0501790046691895
0.6887027025222778,1.3864166736602783,1.0375597476959229
0.6993810534477234,1.386647343635559,1.0430141687393188
0.697942852973938,1.3854427337646484,1.0416927337646484
0.7009996771812439,1.386980414390564,1.0439900159835815
0.699235200881958,1.3857183456420898,1.042476773262024
0.7003263235092163,1.3862006664276123,1.0432634353637695
0.6936568021774292,1.3866418600082397,1.0401493310928345
0.7046964764595032,1.3856267929077148,1.0451616048812866
0.7032186985015869,1.3856468200683594,1.0444327592849731
0.7010496258735657,1.3864917755126953,1.043770670890808
0.7010772824287415,1.3868606090545654,1.043968915939331
0.7129290103912354,1.3862828016281128,1.0496058464050293
0.7003659605979919,1.3862526416778564,1.0433093309402466
0.7056258320808411,1.386127233505249,1.0458765029907227
0.6950933933258057,1.386382818222046,1.0407381057739258
0.6948555111885071,1.386317253112793,1.0405863523483276
0.6975815892219543,1.3874765634536743,1.0425291061401367
0.6951602697372437,1.3865339756011963,1.0408470630645752
0.6989282369613647,1.3865638971328735,1.0427460670471191
0.7207076549530029,1.385851263999939,1.0532793998718262
0.7016950249671936,1.387116551399231,1.0444058179855347
0.6937331557273865,1.388275384902954,1.0410043001174927
0.7084706425666809,1.3857985734939575,1.0471346378326416
0.694049596786499,1.3868011236190796,1.0404253005981445
0.6963838934898376,1.3868002891540527,1.0415921211242676
0.6930961608886719,1.3861491680145264,1.0396226644515991
0.6866579651832581,1.3853070735931396,1.0359824895858765
0.6859753727912903,1.386374592781067,1.036175012588501
0.7055178880691528,1.385816216468811,1.045667052268982
0.699633002281189,1.3849736452102661,1.0423033237457275
0.709988534450531,1.3874900341033936,1.0487393140792847
0.7086122632026672,1.3870422840118408,1.0478272438049316
0.7132265567779541,1.3841310739517212,1.0486788749694824
0.6961010098457336,1.3872756958007812,1.041688323020935
0.6967874765396118,1.3884567022323608,1.0426220893859863
0.6928613781929016,1.387181043624878,1.0400211811065674
0.7069092392921448,1.3865406513214111,1.0467249155044556
0.6944179534912109,1.386452317237854,1.0404350757598877
0.710453987121582,1.3858747482299805,1.0481643676757812
0.6962394714355469,1.3861759901046753,1.0412077903747559
0.6972485780715942,1.388207197189331,1.0427279472351074
0.6929964423179626,1.3848226070404053,1.0389095544815063
0.698789656162262,1.3866336345672607,1.042711615562439
0.6912091970443726,1.3866722583770752,1.038940668106079
0.6959717273712158,1.3857753276824951,1.0408735275268555
0.6884785890579224,1.3870137929916382,1.0377461910247803
0.7078431248664856,1.3848628997802734,1.0463529825210571
0.6940757036209106,1.3864046335220337,1.0402401685714722
0.6784400343894958,1.3866902589797974,1.0325651168823242
0.6867890357971191,1.3878482580184937,1.0373187065124512
0.7032511830329895,1.382156252861023,1.0427037477493286
0.6943793892860413,1.3847620487213135,1.039570689201355
0.6955224275588989,1.3859275579452515,1.0407249927520752
0.6963180303573608,1.3836328983306885,1.0399754047393799
0.7016910314559937,1.3867238759994507,1.0442074537277222
0.6870790719985962,1.390120506286621,1.0385997295379639
0.6950164437294006,1.380383849143982,1.0377001762390137
0.6946004033088684,1.382277250289917,1.0384387969970703
0.7001558542251587,1.385035753250122,1.0425958633422852
0.6880221962928772,1.3881709575653076,1.03809654712677
0.6818670034408569,1.3868424892425537,1.0343546867370605
0.6870770454406738,1.391190528869629,1.0391337871551514
0.6788972616195679,1.383615255355835,1.0312561988830566
0.6902100443840027,1.3883726596832275,1.0392913818359375
0.6742223501205444,1.3828439712524414,1.0285332202911377
0.6792152523994446,1.3854491710662842,1.032332181930542
0.6759502291679382,1.3832539319992065,1.02960205078125
0.6716042160987854,1.3854295015335083,1.0285168886184692
0.6817843317985535,1.3843880891799927,1.0330861806869507
0.6740625500679016,1.3876794576644897,1.030871033668518
0.6859652996063232,1.3820898532867432,1.0340275764465332
0.6760914325714111,1.3874142169952393,1.0317528247833252
0.6713293790817261,1.381922960281372,1.0266261100769043
0.668156623840332,1.3946095705032349,1.0313830375671387
0.6737416386604309,1.380676507949829,1.0272090435028076
0.6620112061500549,1.3851991891860962,1.023605227470398
0.6669394373893738,1.3801801204681396,1.023559808731079
0.6585623025894165,1.3838245868682861,1.021193504333496
0.6709242463111877,1.3871771097183228,1.0290507078170776
0.6567679047584534,1.3780573606491089,1.0174126625061035
0.6673814654350281,1.38517427444458,1.0262778997421265
0.6641145944595337,1.3830431699752808,1.0235788822174072
0.661830484867096,1.3896452188491821,1.0257378816604614
0.642181396484375,1.3810698986053467,1.0116256475448608
0.6481947302818298,1.381665587425232,1.0149301290512085
0.6443721652030945,1.3831236362457275,1.0137479305267334
0.6479296684265137,1.3774536848068237,1.0126917362213135
0.6435108184814453,1.3888628482818604,1.0161868333816528
0.6396085619926453,1.3772000074386597,1.00840425491333
0.6470543742179871,1.3822083473205566,1.0146313905715942
0.6509131789207458,1.3794887065887451,1.0152009725570679
0.641290545463562,1.381131649017334,1.0112111568450928
0.6277262568473816,1.3819984197616577,1.0048623085021973
0.6309805512428284,1.3826522827148438,1.0068163871765137
0.6271279454231262,1.3835864067077637,1.0053571462631226
0.6249921321868896,1.3814151287078857,1.0032036304473877
0.6213045120239258,1.388429045677185,1.0048668384552002
0.6155884861946106,1.3761377334594727,0.9958630800247192
0.628311812877655,1.3846125602722168,1.0064622163772583
0.6185899972915649,1.3811967372894287,0.9998933672904968
0.6291641592979431,1.378778100013733,1.0039710998535156
0.6609852313995361,1.3787753582000732,1.0198802947998047
0.670452356338501,1.382106065750122,1.0262792110443115
0.6231850981712341,1.376186728477478,0.9996858835220337
0.6473154425621033,1.3803961277008057,1.0138558149337769
0.6291631460189819,1.3763864040374756,1.002774715423584
0.6241325736045837,1.3848521709442139,1.0044924020767212
0.6242319345474243,1.3769036531448364,1.0005677938461304
0.6150875091552734,1.3723281621932983,0.9937078356742859
0.6253660321235657,1.3821710348129272,1.0037685632705688
0.6207059621810913,1.3757493495941162,0.9982277154922485
0.625819206237793,1.3774408102035522,1.0016300678253174
0.6011292934417725,1.3711564540863037,0.9861429333686829
0.6121212244033813,1.3664032220840454,0.9892622232437134
0.607759952545166,1.3823421001434326,0.9950510263442993
0.6036118268966675,1.37527334690094,0.9894426465034485
0.606181800365448,1.3800694942474365,0.9931257367134094
0.6030628085136414,1.372190237045288,0.9876265525817871
0.6151043772697449,1.3760350942611694,0.9955697059631348
0.5981624722480774,1.3720568418502808,0.9851096868515015
0.5859039425849915,1.3747462034225464,0.9803251028060913
0.5848132967948914,1.3662371635437012,0.9755252599716187
0.6044365167617798,1.3768361806869507,0.9906363487243652
0.5867447853088379,1.378630518913269,0.9826876521110535
0.577156662940979,1.372157335281372,0.9746569395065308
0.5877018570899963,1.3737952709197998,0.9807485342025757
0.5804033279418945,1.371572732925415,0.9759880304336548
0.5755158066749573,1.3744035959243774,0.9749597311019897
0.5906201601028442,1.370949387550354,0.9807847738265991
0.5832783579826355,1.368006706237793,0.9756425619125366
0.582387387752533,1.3698686361312866,0.9761279821395874
0.5794633030891418,1.3668889999389648,0.973176121711731
0.5769446492195129,1.3723435401916504,0.9746440649032593
0.5780583024024963,1.3707122802734375,0.9743852615356445
0.5757913589477539,1.3589229583740234,0.9673571586608887
0.5767070055007935,1.3752750158309937,0.9759910702705383
0.5779147744178772,1.3670539855957031,0.9724844098091125
0.5690426230430603,1.3710166215896606,0.9700296521186829
0.5750875473022461,1.3653099536895752,0.9701987504959106
